symbol, date, marketCap
AME,8/24/22,29047815000.00
AME,8/23/22,29004210000.00
AME,8/22/22,28951425000.00
AME,8/19/22,29582550000.00
AME,8/18/22,29864835000.00
AME,8/17/22,29752379999.00
AME,8/16/22,29906145000.00
AME,8/15/22,29731725000.00
AME,8/12/22,29676645000.00
AME,8/11/22,29187810000.00
AME,8/10/22,29160270000.00
AME,8/9/22,28650780000.00
AME,8/8/22,28838970000.00
AME,8/5/22,28974375000.00
AME,8/4/22,28774710000.00
AME,8/3/22,28972080000.00
AME,8/2/22,28643895000.00
AME,8/1/22,28086210000.00
AME,7/29/22,28343250000.00
AME,7/28/22,27689175000.00
AME,7/27/22,27218700000.00
AME,7/26/22,26651835000.00
AME,7/25/22,26507250000.00
AME,7/22/22,26468235000.00
AME,7/21/22,26537085000.00
AME,7/20/22,26121690000.00
AME,7/19/22,25910550000.00
AME,7/18/22,25038450000.00
AME,7/15/22,25635150000.00
AME,7/14/22,25183035000.00
AME,7/13/22,25148610000.00
AME,7/12/22,25304670000.00
AME,7/11/22,25687935000.00
AME,7/8/22,25784325000.00
AME,7/7/22,26027595000.00
AME,7/6/22,25782030000.00
AME,7/5/22,25566300000.00
AME,7/1/22,25580070000.00
AME,6/30/22,25219755000.00
AME,6/29/22,25435254000.00
AME,6/28/22,25338612000.00
AME,6/27/22,25934571000.00
AME,6/24/22,26116350000.00
AME,6/23/22,25071696000.00
AME,6/22/22,24968151000.00
AME,6/21/22,24917529000.00
AME,6/17/22,24652914000.00
AME,6/16/22,24903723000.00
AME,6/15/22,25835628000.00
AME,6/14/22,25619334000.00
AME,6/13/22,25704471000.00
AME,6/10/22,26567346000.00
AME,6/9/22,27340482000.00
AME,6/8/22,28014675000.00
AME,6/7/22,28456467000.00
AME,6/6/22,28171143000.00
AME,6/3/22,28166541000.00
AME,6/2/22,28350621000.00
AME,6/1/22,27710943000.00
AME,5/31/22,27950247000.00
AME,5/27/22,28178046000.00
AME,5/26/22,27713244000.00
AME,5/25/22,27163305000.00
AME,5/24/22,27264549000.00
AME,5/23/22,27414114000.00
AME,5/20/22,27004536000.00
AME,5/19/22,26854971000.00
AME,5/18/22,26776737000.00
AME,5/17/22,27945645000.00
AME,5/16/22,27674127000.00
AME,5/13/22,27851304000.00
AME,5/12/22,27706341000.00
AME,5/11/22,27713244000.00
AME,5/10/22,27816789000.00
AME,5/9/22,28035384000.00
AME,5/6/22,28332213000.00
AME,5/5/22,28111317000.00
AME,5/4/22,29252613000.00
AME,5/3/22,28603731000.00
AME,5/2/22,29066232000.00
AME,4/29/22,29052426000.00
AME,4/28/22,29482713000.00
AME,4/27/22,29080038000.00
AME,4/26/22,28838433000.00
AME,4/25/22,29372265000.00
AME,4/22/22,29261817000.00
AME,4/21/22,30430725000.00
AME,4/20/22,30398511000.00
AME,4/19/22,29942913000.00
AME,4/18/22,29287128000.00
AME,4/14/22,29234205000.00
AME,4/13/22,29807154000.00
AME,4/12/22,29611569000.00
AME,4/11/22,29885388000.00
AME,4/8/22,30331782000.00
AME,4/7/22,30442230000.00
AME,4/6/22,30357093000.00
AME,4/5/22,30324879000.00
AME,4/4/22,30833400000.00
AME,4/1/22,30920838000.00
AME,3/31/22,30644718000.00
AME,3/30/22,31349471830.00
AME,3/29/22,31474471570.00
AME,3/28/22,30942065269.00
AME,3/25/22,30916602360.00
AME,3/24/22,30671232500.00
AME,3/23/22,30682806550.00
AME,3/22/22,31161972220.00
AME,3/21/22,31178175890.00
AME,3/18/22,31194379559.00
AME,3/17/22,30729102750.00
AME,3/16/22,30411973780.00
